"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Ecuador","ECU","Technical cooperation grants (BoP, current US$)","BX.GRT.TECH.CD.WD","680000","970000","1430000","1710000","2090000","2230000","8920000","9220000","6430000","9080000","8290000","9710000","11120000","12350000","12480000","18690000","16870000","14250000","17430000","18360000","26470000","28030000","28820000","27120000","36800000","32620000","50970000","67120000","59460000","57410000","63050000","75180000","75660000","81460000","87560000","105570000","94400000","83460000","85120000","70900000","82570000","88610000","113560000","142080000","145220000","153910000","143810000","94780000","122220000","114380000","80490000","70270000","76870000","67460000","70400000","57820000","53960000","56250000","57330000","77660000","63540000","65550000","58630000","","",
"Ecuador","ECU","Reserves and related items (BoP, current US$)","BN.RES.INCL.CD","","","","","","","","","","","","","","","","","203161074.192091","112054183.11589","5526121.82546949","53609173.1468363","279701778.60361","-361315298.851718","-1217806878.70335","-1891869440.68001","-1583147874.83192","-878062016.777863","-2061495583.17787","-766636476.484511","-1287244797.45854","-1116440673.22602","346126779.582452","157729323.523862","23781708.2298185","-681804726.763432","-775040160.738036","-1458984297.55254","-124601725.088038","-521437272.435356","-781404608.696719","-944174186.989659","-5697244585.37417","-257953654.09507","-220628739.402894","70090132.414398","392246248.855638","865473190.332458","-73903140.8623927","1407238889.43438","935488096.093914","-2783268178.50846","-1211095148.1918","272491671.042468","-581961807.147589","1845806667.31722","-420219508.847939","-1486034598.29031","1276903415.94915","-2356256802.76931","-146262003.737637","-669800044.704802","-1174188949.40801","263115279.462783","-1062884112.75403","-4075278031.25295","1037726236.94373",
"Ecuador","ECU","Net trade in goods (BoP, current US$)","BN.GSR.MRCH.CD","","","","","","","","","","","","","","","","","259300000","40300000","-174800000","53700000","278200000","174000000","140000000","927000000","1054000000","1294000000","557000000","-33000000","622000000","662000000","1009000000","643000000","1018000000","223640000","158930000","-62260000","926330000","500420000","-1130780000","1586580000","1398302175.14","-356750919.0672","-902500594.71","79420232","288762885.606667","758340708.99265","1768406148.35522","1823025049.62618","1548664669.99341","143580376.67391","-1503981688.25548","-302614168.66658","49949414.0546386","-528554047.455069","-63492992.806739","-1649793990.92745","1552811770.64699","253877937.652454","-203259010.833566","931067796.67988","3477674552.36022","2992599674.15641","2544182632.27928","2206764059.63615","6813038587.2765",
"Ecuador","ECU","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","-0.105588246621813","-3.11435996407242","-5.89893164407487","-4.44651037370492","-3.58800830053562","-4.57572331074895","-5.93080336139516","-0.670457099317375","-1.61418981960208","0.443172244309129","-3.80040967405147","-8.51175092710987","-5.20997667418132","-5.1472829488547","-2.36231747522136","-4.16751643885901","-0.674247786490063","-4.48229932324834","-3.95584535777111","-4.09288556316314","-0.217391362976912","-1.62196981722165","-7.49949156007604","4.67349075269474","6.3435541480245","-2.38325088255005","-4.50586234491735","-1.24920361685129","-1.36219189560774","1.17661120468016","3.8080496541111","3.78442738247704","2.89405288656368","0.520924336749102","-2.32172616604528","-0.506587087684932","-0.166909556494228","-0.966037832420016","-0.651047970913704","-2.28484408591192","0.921880823309631","-0.388423584941","-1.53396782171926","-0.507366812406181","2.09143069539629","2.74108928085797","1.83956449977501","1.83036009695549","5.68058120999323",
"Ecuador","ECU","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","1469100000","2005800000","2482600000","3133000000","3646800000","4018000000","3936000000","2825000000","3264000000","3335000000","3300000000","3789000000","3439000000","3702000000","3754000000","4256000000","3995000000","4907680000","5893690000","6736470000","6239320000","7252600000","7989290000","5591570000","6402600772.87144","8023548949.17498","9095020586.42295","9545793723.65193","11591470517.5223","13879985184.7117","15863128166.5778","17924251012.4905","22687458583.0355","18356204362.6339","23750314033.801","27876789860.646","29104455718.1832","31049590118.6477","31840696163.1318","25764004481.9184","21713171062.9503","25704438182.5577","29744889073.14","29499155846.4233","23631866984.8188","30231007618.8417","38765189289.6688","38529033866.9278","37599680039.3654",
"Ecuador","ECU","Insurance and financial services (% of service imports, BoP)","BM.GSR.INSF.ZS","","","","","","","","","","","","","","","","","14.8993288590604","14.0352526439483","14.8241735102127","14.204425711275","12.4477908793863","11.2681289703943","8.63070539419087","9.81670061099796","7.47663551401869","6.60377358490566","7.54716981132075","6.94444444444444","7.75577557755776","9.90415335463259","7.58706467661692","6.88888888888889","6.7524115755627","5.046885374128","5.66199829970021","5.66949860371723","4.34044746148242","2.89163413947125","0.95472669945364","3.53986786746194","3.25561301768903","5.39765446561585","6.63445320703511","7.53538158525891","7.12749675091653","6.76324492150233","6.11370607314302","5.61767078524162","6.06422061899278","6.13453496934545","7.75564528835906","9.87939619735936","11.5829816908169","15.659945988259","14.9350410313734","13.9758914390435","13.0177276351358","10.0523519866004","9.76956127058821","11.1247441273929","16.5567239963985","11.5999631598729","9.78325085959123","11.5999993085596","12.9148948642659",
"Ecuador","ECU","Trade in services (% of GDP)","BG.GSR.NFSV.GD.ZS","","","","","","","","","","","","","","","","","4.17513525183751","5.69001002172114","5.44516767145372","5.85249088691989","5.98886841915179","5.65271469922082","5.53943055074472","4.69902975695482","4.88395894136015","6.02364379435961","6.6866314540012","7.66559540107873","8.01417000175538","8.22125472390499","8.80619458818631","8.57048578386825","8.56626286114424","9.1621305030184","7.89689460680356","7.86280475620077","7.20868015426485","6.86246133469225","6.89281360570934","9.75893811957455","12.1304554164997","9.99589467422463","9.2269667216447","8.12637995016287","8.51677065577383","7.8603940468284","7.41900738765599","7.59027008693334","7.30565376783071","6.60094256932436","6.57198191790991","6.01322061626026","5.71534958854667","5.71014230510428","5.71980072694382","5.76061843665425","6.79670083975763","6.59629425305179","7.11709241851601","7.33929318758433","5.42438552757497","6.35625593561827","8.36055717553965","8.54076823687143","7.90294899752214",
"Ecuador","ECU","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","29.71","30.21","30.5","35.74","38","35.67","34.41","36.49","36.08","36.8","35.7","34.48","34.54","37.94","38.8","38.85","40.8","38.94","39.06","40.72","40.7","40.73","35.24","38.54","41.86","42.59","43.63","48.17","48.72","51.59","48.43","56.48","59.53","66.48","66.22","71.02","75.37","66.21","78.16","69.77","80.15","75.49","80.16","82.79","81.33","84.07","88.01","91.59","97.02","99.5","99.14","95.51","93.7","101.57","103.22","95.2","95.69","94.03","97.95","96.47","101.69","98.86","","",
"Ecuador","ECU","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","253884.40424281","","","","","","","","","","253522.85144813","","","","","","","","","","","","","","","253213.92172783","","","","","","","","","",
"Ecuador","ECU","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.8543924288398","52.5286772142754","52.202961999711","51.8772467851467","51.5515315705823","51.2258163560179","50.9001011414535","50.5743859268892","56.010798840393","55.6477331293284","55.2846674182638","55.0018883878241","54.7191093573844","54.4363303269448","54.1535512965051","53.8707722660654","53.5879932356257","53.305214205186","53.0224351747463","52.7396561443067","52.456877113867","52.2885649863102","52.1202528587534","51.9519407311966","51.7836286036399","51.6153164760831","51.3565388951522","51.0977613142213","50.8389837332904","50.5802061523595","50.3214285714286","50.0626509904977","49.8038734095668","","",
"Ecuador","ECU","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","115.3261556215","","","","","","","","","","136.4363004108","","","","","","","","","","","","","","","149.5825623485","","","","","","","","","",
"Ecuador","ECU","Land under cereal production (hectares)","AG.LND.CREL.HA","","504534","567973","598034","650732","640901","591684","706492","587030","614933","595413","612063","626234","494759","495507","542225","564825","461054","330304","396097","414747","444800","418234","358299","442254","431368","817236","853392","845168","819720","802193","663880","918400","970500","991680","958070","1016054","1043439","759668","869797","817509","865736","845030","785161","892221","810795","805174","867353","767151","822099","879497","954785","899018","939988","875088","824670","705783","742875","687800","604969","686950","734275","722902","","",
"Ecuador","ECU","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","17.0134373645427","17.0134373645427","17.0495593122381","17.0495593122381","17.0856812599335","17.0856812599335","17.121803207629","17.1037422337812","17.3204739199538","17.5372056061263","17.7539372922988","17.9706689784713","18.1874006646438","18.6678225689929","19.4516688339835","20.0657419448057","21.0771564802774","21.6912295910996","22.3594856234648","23.3997977170929","24.4148244473342","25.1408755960121","25.6285218899003","26.206473053027","26.8024851900014","27.3804363531282","27.8897558156336","27.9078167894813","28.0053460482589","28.3412801618263","28.5869094061552","28.7277850021673","28.8072532870972","29.3635312816067","29.2876751914463","28.8505996243317","28.9409044935703","32.3200193267837","32.5132871637945","32.477049444355","31.3456273151876","30.1578354002255","29.1914962151715","30.3068126912546","30.1980995329361","29.9726203897568","29.8437751650829","29.9766468030279","30.3366081494605","30.1888387824126","29.5784345305202","30.2258817845064","30.2504429054598","22.0446126590433","23.3089064261556","22.2096956031567","22.507650185215","21.9358995007248","21.4607827347399","21.8231599291351","22.024480592688","21.5332581736189","","",
"Ecuador","ECU","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.33972139","1.39418804","1.02751675","0.7478142","1.76357752","1.01111086","1.79035025","0.67249303","0.85734658","0.51409843","0.47371125","0.47154464","0.26245499","0.33699988","0.77691944","0.48075076","0.74346544","0.56606635","0.46863417","0.25761214","0.74962679","2.15060641","1.58427756","","",
"Ecuador","ECU","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4825685","3.97254419","4.72293711","5.70121288","5.790411","5.76793766","5.84506655","5.55722475","5.52174902","6.03388453","6.34925699","6.60509682","6.87859821","6.77866411","6.76601839","7.76786041","7.58817482","7.52484131","7.83214045","7.80768251","8.6576252","8.20646191","7.53457022","","",
"Ecuador","ECU","Proportion of population pushed or further pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%)","SH.UHC.TOT1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.17","","1.67","","","","","","","","","","","",
"Ecuador","ECU","Proportion of population pushed below the 60% median consumption poverty line by out-of-pocket health expenditure (%)","SH.UHC.NOPR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.99","","2.31","","","","","","","","","","","",
"Ecuador","ECU","Proportion of population pushed further below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%)","SH.UHC.FBP2.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.59","","6.98","","","","","","","","","","","",
"Ecuador","ECU","Tuberculosis treatment success rate (% of new cases)","SH.TBS.CURE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71","84","84","84","82","57","73","75","73","76","73","75","75","77","77","72","74","","80","70","69","71","","",
